type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
1.0300000000000005,290.1671271773687,306.3240504180724,152.73472285799863,88.25408858967255,404.52001095688775,296.8513481518453,388.09631723413116,89.93463377128148,157.83959967720773,309.27810116553434
1.0400000000000005,290.46211287683184,306.1474760941176,152.3280791472189,87.92637747555352,405.13595440627813,297.65125907286904,387.2676282751065,89.94523267920015,157.43542805449874,309.7004519183256
1.0500000000000005,290.7565401201316,305.9701380022849,151.9220488907448,87.59958060753476,405.7516923793039,298.451071040737,386.4382072549694,89.95576576369662,157.03237383809608,310.1225821025009
1.0600000000000005,291.050407767722,305.7920387462308,151.51663352615344,87.27369719480757,406.36722276508624,299.25077285027305,385.60806866598534,89.96623259153827,156.63043417913164,310.5444917130717
1.0700000000000005,291.34371468861815,305.6131809335756,151.1118344785931,86.94872643735845,406.9825434618547,300.05035329490823,384.7772269978596,89.97663272785354,156.22960622901587,310.96618075036275
1.0800000000000005,291.63645976039317,305.4335671758385,150.70765316078578,86.62466752601136,407.59765237697115,300.84980116726547,383.94569673711555,89.98696573613776,155.82988713947196,311.3876492200092
1.0900000000000005,291.92864186917683,305.25320008836877,150.3040909730305,86.30151964247091,408.212547426953,301.6491052597453,383.11349236647163,89.99723117825846,155.43127406257048,311.80889713295414
1.1000000000000005,292.22025990965227,305.07208229028015,149.90114930320658,85.97928195936493,408.8272265374961,302.4482543651115,382.28062836421816,90.00742861446098,155.03376415076363,312.2299245054457
1.1100000000000005,292.51131278505363,304.8902164043838,149.49882952677757,85.65795364028799,409.441687643497,303.24723727707953,381.44711920359225,90.01755760337444,154.63735455691887,312.65073135903486
1.1200000000000006,292.8017994071629,304.7076050571217,149.0971330067955,85.33753383984444,410.0559286890755,304.0460427909032,380.6129793521534,90.02761770201724,154.2420424343529,313.07131772057323
1.1300000000000006,293.09171869630615,304.5242508785006,148.69606109390543,85.01802170369224,410.6699476275956,304.8446597039617,379.7782232711594,90.03760846580326,153.8478249368651,313.4916836222105
1.1400000000000006,293.3810695813506,304.340156502025,148.29561512635067,84.69941636858628,411.2837424216874,305.6430768163499,378.94286541493904,90.04752944854751,153.45469921877108,313.91182910139247
1.1500000000000006,293.66985099970015,304.15532456463194,147.89579642997793,84.38171696242266,411.89731104326734,306.44128293146696,378.106920230266,90.05738020247264,153.06266243493536,314.33175420085905
1.1600000000000006,293.95806189729126,303.9697577066243,147.49660631824344,84.06492260428226,412.5106514735587,307.23926685660416,377.27040215573396,90.06716027821476,152.6717117408048,314.75145896864234
1.1700000000000006,294.2457012285891,303.7834585716048,147.09804609221896,83.74903240447541,413.1237617031117,308.0370174035361,376.4333256211284,90.07686922483002,152.2818442924409,315.17094345806464
1.1800000000000006,294.53276795658195,303.596429806411,146.7001170405984,83.43404546458585,413.73663973182283,308.8345233891093,375.5957050468006,90.08650658980068,151.89305724655287,315.5902077277366
1.1900000000000006,294.8192610527769,303.4086740610489,146.3028204397048,83.11996087751544,414.349283568954,309.631773635833,374.75755484303994,90.09607191904186,151.5053477605295,316.00925184155574
1.2000000000000006,295.1051794971946,303.2201939886277,145.90615755349765,82.80677772752887,414.96169123315116,310.4287569724682,373.91888940944744,90.10556475690815,151.11871299247167,316.4280758687045
1.2100000000000006,295.39052227836356,303.0309922452947,145.5101296335807,82.49449509029833,415.5738607524627,311.2254622346184,373.0797231343082,90.11498464620009,150.73315010122434,316.84667988364896
1.2200000000000006,295.6752883933145,302.8410714901696,145.11473791921009,82.1831120329487,416.18579016435706,312.0218782653188,372.24007039396497,90.12433112817105,150.3486562464085,317.26506396613667
1.2300000000000006,295.95947684757454,302.6504343852798,144.71998363730268,81.87262761410247,416.79747751574047,312.8179939156266,371.39994555219073,90.1336037425342,149.96522858845282,317.6832282011957
1.2400000000000007,296.2430866551609,302.45908359549526,144.3258680024451,81.56304088392521,417.4089208629735,313.6137980452101,370.5593629595624,90.14280202746954,149.58286428862516,318.1011726791328
1.2500000000000007,296.52611683857407,302.2670217884641,143.93239221690294,81.25435088417089,418.020118271888,314.4092795229385,369.71833695283425,90.15192551963071,149.2015605090643,318.5188974955322
1.2600000000000007,296.8085664287916,302.07425163454747,143.5395574706303,80.94655664822747,418.6310678178031,315.20442722747055,368.876881854312,90.16097375415274,148.82131441281084,318.93640275125387
1.2700000000000007,297.09043446526084,301.88077580675554,143.14736494127993,80.6396572011626,419.241767585541,315.99923004784347,368.03501197122677,90.1699462646588,148.4421231638386,319.35368855243235
1.2800000000000007,297.3717199958919,301.68659698068274,142.7558157942134,80.33365155976959,419.85221566944233,316.79367688406046,367.1927415951107,90.17884258326816,148.06398392708564,319.770755010475
