type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
3.770000000000003,0.13607351418245836,-0.4554533841018201,-1.2626426877727623,-1.6904293443011584,-396.22184414372765,0.36190383841462365,-1.3240434299562789,-0.11217259718935695,-0.9312737622825165,-322.16898722975895
3.780000000000003,0.1357314967202655,-0.4573472585564258,-1.2667016410892271,-1.6957001614844043,-397.26300102891366,0.36113721960147044,-1.328842985440158,-0.11335805437159345,-0.9339092275524656,-323.0664655977957
3.7900000000000023,0.1353870903626928,-0.4592435459957115,-1.2707627048898078,-1.7009732372234208,-398.3036939979362,0.3603669289481397,-1.333646335182085,-0.1145502949476453,-0.9365490539028836,-323.9646404843672
3.800000000000003,0.13504030340836015,-0.46114223895247386,-1.274825868156807,-1.7062485586929457,-399.34392273933634,0.3595930047746168,-1.338453492016233,-0.11574932946331594,-0.9391932757849882,-324.8635174013623
3.810000000000003,0.1346911441276326,-0.463043329985747,-1.2788911199067547,-1.711526113108705,-400.3836869679254,0.35881548519167117,-1.3432644693758136,-0.11695516836516927,-0.9418419275753132,-325.7631018537874
3.820000000000003,0.13433962076262654,-0.4649468116807867,-1.2829584491904813,-1.7168058877275085,-401.42298642466,0.35803440809957615,-1.348079281292641,-0.11816782200063049,-0.9444950435739159,-326.6633993394148
3.8300000000000023,0.1339857415272164,-0.4668526766490554,-1.287027845093185,-1.7220878698473445,-402.46182087651613,0.35724981118685434,-1.3528979423966083,-0.11938730061810124,-0.9471526580026098,-327.5644153484317
3.840000000000003,0.13362951460704262,-0.4687609175282033,-1.2910992967345014,-1.727372046807472,-403.50019011636283,0.3564617319290466,-1.357720467915089,-0.12061361436708731,-0.949814805003215,-328.46615536309224
3.850000000000003,0.13327094815952042,-0.47067152698205167,-1.2951727932685682,-1.7326584059885088,-404.53809396283543,0.3556702075874986,-1.3625468736722641,-0.12184677329833997,-0.9524815186358319,-329.36862485737095
3.860000000000003,0.13291005031384942,-0.47258449770057304,-1.2992483238840886,-1.737946934812521,-405.5755322602087,0.3548752752081751,-1.3673771760883664,-0.12308678736401249,-0.9551528328771378,-330.2718292966175
3.8700000000000023,0.13254682917102348,-0.4744998223998735,-1.303325877804397,-1.7432376207431084,-406.61250487826896,0.35407697162049573,-1.3722113921788508,-0.12433366641782753,-0.9578287816187046,-331.1757741372144
